s1eeg,s1keep,s2eeg,s2keep,trlid,subid
-1.6767205903788956e-12,1.0,-2.1789050349249527e-11,1.0,181,16
-1.4671859687238916e-10,1.0,-4.2203720625569286e-11,1.0,182,16
-9.637327453402419e-12,1.0,-5.730866216552372e-11,1.0,183,16
-6.447404324638007e-11,1.0,-1.4360244522791187e-10,1.0,184,16
-1.0444230611181087e-10,1.0,-2.675510753194056e-11,1.0,185,16
6.480800069575174e-11,1.0,-3.72637687588334e-11,1.0,186,16
6.110250288554459e-11,1.0,-1.1482007433469822e-11,1.0,187,16
2.269193248833123e-10,1.0,6.540745249995626e-11,1.0,188,16
3.117298439075363e-11,1.0,8.424115804139979e-12,1.0,189,16
4.181192485623823e-11,1.0,-1.718650905066729e-11,1.0,190,16
1.3687341803891004e-10,1.0,4.2906793406254843e-11,1.0,191,16
-1.6405743362654215e-10,1.0,-1.9621235352720777e-10,1.0,192,16
5.907302854925546e-11,1.0,-4.2663081534744975e-11,1.0,193,16
1.683716113636177e-10,1.0,1.0274961431323256e-10,1.0,194,16
-5.2263241028643855e-11,1.0,2.0828876517059632e-11,1.0,195,16
-4.5544027795439986e-10,0.0,-5.117589094551536e-10,0.0,196,16
-3.2159947204063755e-11,1.0,1.9887106715325682e-12,1.0,197,16
2.2454342196167656e-11,1.0,4.1357675428737316e-11,1.0,198,16
-2.905539131121164e-10,1.0,-2.16199188104567e-10,1.0,199,16
7.35390764127407e-11,1.0,1.657466605303699e-10,1.0,200,16
3.9550680913882156e-11,1.0,-3.382533994121126e-11,1.0,201,16
-5.02489420469924e-12,1.0,-7.472293581572474e-11,1.0,202,16
1.0896686019281804e-11,1.0,-4.1174699809252e-11,1.0,203,16
-9.855168619246204e-11,1.0,2.4171374957639374e-11,1.0,204,16
1.8657396779393228e-11,1.0,-1.813965676874971e-11,1.0,205,16
-3.651698449108674e-11,1.0,-7.886274967220512e-11,1.0,206,16
-1.0529477511459804e-10,1.0,-2.3152211304268e-11,1.0,207,16
-1.4444061837277295e-11,1.0,1.718167552596151e-11,1.0,208,16
1.6262451377728745e-10,1.0,-3.207703434795002e-11,1.0,209,16
-2.0924304069048e-10,1.0,-1.856389003275757e-10,1.0,210,16
5.6848521418477576e-11,1.0,1.194335084281154e-10,1.0,211,16
-7.990972203677183e-11,1.0,1.0366828702018943e-10,1.0,212,16
-9.84855494491944e-12,1.0,-2.119677230615368e-11,1.0,213,16
-3.985135463834508e-10,1.0,-3.583996338804389e-10,1.0,214,16
-6.077387263099424e-11,1.0,-6.480560976756813e-11,1.0,215,16
-5.842029670019926e-11,1.0,-3.7567629966860554e-11,1.0,216,16
-2.880946126911355e-11,1.0,-5.640339999958978e-11,1.0,217,16
-4.91546591561098e-11,1.0,1.7064574439433724e-11,1.0,218,16
-2.844177964111186e-12,1.0,-8.848612210156976e-11,1.0,219,16
1.329807720220432e-11,1.0,-4.7433399610742074e-11,1.0,220,16
-7.189678140010613e-13,1.0,1.1784276678017422e-10,1.0,221,16
9.064350144496769e-11,1.0,7.060340569993291e-11,1.0,222,16
-3.669314683351363e-11,1.0,2.2170704124853755e-13,1.0,223,16
6.549984239213074e-11,1.0,2.6968243619054463e-11,1.0,224,16
4.084206557933384e-12,1.0,8.187465910616091e-11,1.0,225,16
-9.4068409187693e-13,1.0,-1.0034966243361647e-10,1.0,226,16
2.441368984951678e-11,1.0,1.991780849196064e-11,1.0,227,16
6.462464689372345e-11,1.0,8.709405489749013e-11,1.0,228,16
3.192234725631117e-11,1.0,-9.33569876360391e-11,1.0,229,16
-4.8041298914943845e-11,1.0,-8.490949537332577e-11,1.0,230,16
-4.115373783677883e-11,1.0,-1.426246994142404e-10,1.0,231,16
3.4806633129486655e-11,1.0,-6.116131369275354e-11,1.0,232,16
-3.879564486152129e-11,1.0,4.627809206526791e-11,1.0,233,16
-2.8414812312990606e-10,1.0,-2.638771049234314e-10,1.0,234,16
-1.652951361207149e-10,1.0,-1.9110486443527842e-10,1.0,235,16
-1.0936904460103759e-10,1.0,-1.1248171570465178e-10,1.0,236,16
9.725346589025553e-11,1.0,8.769377639507683e-11,1.0,237,16
-1.9076650008164846e-10,1.0,-2.1066795886544615e-10,1.0,238,16
1.7010493551501213e-10,1.0,-2.3131226862487456e-12,1.0,239,16
-5.089564452447788e-10,1.0,-5.774432293655037e-10,1.0,240,16
-4.389108654705093e-11,1.0,-6.4992836442314e-11,1.0,241,16
-3.205124666632235e-11,1.0,-2.2581921697945822e-11,1.0,242,16
3.519601908817447e-11,1.0,-1.3685166605622612e-10,1.0,243,16
-8.782721745985763e-11,1.0,-1.2238289343930107e-10,1.0,244,16
5.325109186928951e-12,1.0,-1.6996437495830237e-10,1.0,245,16
2.6285150370331347e-11,0.0,3.4395680229104156e-11,1.0,246,16
-4.412088489266039e-11,1.0,-2.2534994744048162e-11,1.0,247,16
-8.642371816131926e-11,1.0,-1.1496049617509782e-10,1.0,248,16
-2.4891381299719122e-12,1.0,5.2705827989488745e-11,1.0,249,16
7.489905339635275e-11,1.0,3.535045523951583e-11,1.0,250,16
-2.5476971963213174e-11,1.0,-9.547063329676705e-11,1.0,251,16
9.104013020752066e-11,1.0,7.974609001062183e-12,1.0,252,16
-1.73793802459825e-10,1.0,-1.317040224809363e-10,1.0,253,16
8.004518437085823e-12,1.0,3.1092836847486884e-11,1.0,254,16
9.183369892874143e-11,1.0,1.9054331772284633e-11,1.0,255,16
-2.7829395974158796e-11,1.0,8.7036397970539e-12,1.0,256,16
-1.4406848450165144e-10,1.0,-1.3768355607705205e-10,1.0,257,16
1.745227863926046e-11,1.0,-1.0646185910985416e-11,1.0,258,16
4.22722225329419e-11,1.0,5.290515584053932e-13,1.0,259,16
6.4664301659033e-11,1.0,5.2522379131917846e-11,1.0,260,16
9.981316046684017e-11,1.0,2.0448390884596695e-10,1.0,261,16
-5.599136153522819e-12,1.0,1.6675632245135003e-11,1.0,262,16
-1.861809302640382e-10,1.0,-1.2321478328272065e-10,1.0,263,16
4.7301269665176976e-11,1.0,1.3355879077800427e-10,1.0,264,16
3.761210241359182e-11,1.0,-9.545195419884973e-11,1.0,265,16
-2.1471304841731032e-10,1.0,-1.6069714184209912e-10,1.0,266,16
-6.895294769961037e-11,1.0,-2.792830040098799e-11,1.0,267,16
-1.5311852490792543e-11,1.0,-1.4597225381836595e-11,1.0,268,16
-1.1116849588796873e-10,1.0,-1.8092127253987071e-10,1.0,269,16
4.820304863959291e-11,1.0,7.1341747844848116e-12,1.0,270,16
-5.4691182603483424e-11,1.0,8.106500231040764e-11,1.0,271,16
-3.3998321145960065e-10,1.0,-2.649575637244756e-10,1.0,272,16
1.4568839173380683e-10,1.0,-1.4495341100218516e-10,1.0,273,16
-1.9333470046761062e-11,1.0,-5.841605586054667e-11,1.0,274,16
-1.1559761110317397e-10,1.0,-1.6231162589245236e-10,1.0,275,16
2.5503756042044714e-11,1.0,-1.0041059293502927e-11,1.0,276,16
-1.7113992782203407e-11,1.0,1.5112637372439348e-11,1.0,277,16
-9.614534443057776e-11,1.0,-7.37697387360598e-11,1.0,278,16
-2.8973304907464187e-10,1.0,-3.481559254593041e-10,1.0,279,16
-1.52032161294214e-10,1.0,-1.094541083123908e-10,1.0,280,16
1.9301243026183208e-11,1.0,-2.7308155917944452e-12,1.0,281,16
-2.0899471501658826e-10,1.0,-2.0641411475431218e-10,1.0,282,16
-2.73473786978833e-11,1.0,1.0970388672634652e-11,1.0,283,16
-1.579259584345441e-10,1.0,-1.5416041547611813e-10,1.0,284,16
-1.1942024191047602e-11,1.0,2.2212485980338583e-11,1.0,285,16
-2.370802527925464e-10,1.0,-1.788453621367947e-10,1.0,286,16
3.420807129382238e-12,1.0,6.791329426464535e-11,1.0,287,16
3.386330517487178e-11,1.0,-2.7104952977458677e-12,1.0,288,16
-6.450732874539287e-11,1.0,-9.588080931728954e-11,1.0,289,16
-2.2073130338031395e-10,1.0,-1.3851592895511646e-10,1.0,290,16
-2.886218743622146e-10,1.0,-3.963823100510004e-10,1.0,291,16
-1.1340094725505407e-10,1.0,-4.675340783838964e-11,1.0,292,16
8.771747477834184e-11,1.0,7.840176870387588e-11,1.0,293,16
4.360056423021166e-11,1.0,5.193755750614454e-11,1.0,294,16
1.4961116290487226e-10,1.0,-9.754389345449051e-11,1.0,295,16
-2.607983488707561e-10,1.0,-1.8458249201630113e-10,1.0,296,16
-3.346999392209522e-11,1.0,7.0066189270460265e-12,1.0,297,16
6.961521793604886e-11,1.0,-1.880951846573625e-11,1.0,298,16
6.326686001451185e-11,1.0,-4.20610729350659e-11,1.0,299,16
7.244010391995902e-11,1.0,-2.466965332256252e-11,1.0,300,16
-8.472662012866057e-11,1.0,-8.72303510427377e-11,1.0,301,16
5.0242427716577e-12,1.0,3.1873902180065643e-12,1.0,302,16
-5.778597139483257e-11,1.0,-1.359020633350695e-10,1.0,303,16
1.5015610201958434e-10,1.0,-7.18283301600714e-11,1.0,304,16
6.628173343377416e-11,1.0,4.2959851518327015e-11,1.0,305,16
-2.49311083277596e-10,1.0,-2.162330527146552e-10,1.0,306,16
1.3366355367401541e-10,1.0,-6.075585273035226e-11,1.0,307,16
-2.5809660427493477e-11,1.0,-2.961266380637629e-12,1.0,308,16
1.3145838773191753e-11,1.0,-1.8000462984480245e-11,1.0,309,16
-3.102872315615917e-11,1.0,5.4133052603155244e-11,1.0,310,16
-2.642500321013348e-10,1.0,-3.129292307362608e-10,1.0,311,16
1.3356710993685852e-10,1.0,-8.378591465165355e-11,1.0,312,16
-3.590653878730781e-11,1.0,-2.4806294927148643e-11,1.0,313,16
-1.1950242677469843e-10,1.0,-1.2703292127153137e-10,1.0,314,16
-4.8894352949439345e-11,1.0,7.02496596717152e-11,1.0,315,16
8.78895724511474e-13,1.0,8.266049469198671e-11,1.0,316,16
-8.307244981725344e-12,1.0,6.525872474440658e-11,1.0,317,16
-2.9273587052952215e-11,1.0,4.373194769896289e-12,1.0,318,16
8.352287004748173e-11,1.0,7.770217052312749e-11,1.0,319,16
2.1569221167327743e-10,1.0,-1.9195517368953668e-13,1.0,320,16
